6332873900,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,70,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718874,22640774,264772
6332873922,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,71,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718875,22640775,264772
6332873886,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,72,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718876,22640776,264772
6332873936,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,73,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718877,22640777,264772
6332873909,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,74,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718878,22640778,264772
6332873932,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,75,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718879,22640779,264772
6332873872,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,76,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718880,22640780,264772
6332873928,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,77,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718881,22640781,264772
6332873920,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,78,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718882,22640782,264772
6332873898,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,79,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718883,22640783,264772
6332873914,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:22010751631;,MocsPat.gsf,[],Active,0.25,81,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718885,22640784,264772
6332873887,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,88,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718892,22640785,264772
6332873919,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,89,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718893,22640786,264772
